        4629           2          20
Tue Oct 25 03:38:30 2005
nirspec_drtau_glue.dat

Full Nirspec spectrum of drtau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
drtau_coice_dec02.dat 2 0.400000 0.958951
drtau_coice+_dec02.dat 2 0.600000 0.958951
drtau_cop_dec02.dat 3 0.400000 1.26488
drtau_cop+_dec02.dat 3 0.600000 1.23907

     Wavelength     Flux
         um          Jy
 
  4.7798305E+00  1.2840420E+00
  4.7799258E+00  1.2796339E+00
  4.7800217E+00  1.3035324E+00
  4.7801170E+00  1.3121854E+00
  4.7802124E+00  1.3101306E+00
  4.7803082E+00  1.2971268E+00
  4.7804036E+00  1.2752312E+00
  4.7804995E+00  1.2711619E+00
  4.7805948E+00  1.2762989E+00
  4.7806907E+00  1.2575558E+00
  4.7807865E+00           -NaN
  4.7808819E+00           -NaN
  4.7809777E+00           -NaN
  4.7810731E+00           -NaN
  4.7811689E+00           -NaN
  4.7812643E+00           -NaN
  4.7813601E+00           -NaN
  4.7814555E+00           -NaN
  4.7815514E+00           -NaN
  4.7816467E+00           -NaN
  4.7817426E+00           -NaN
  4.7818379E+00           -NaN
  4.7819338E+00           -NaN
  4.7820296E+00           -NaN
  4.7821250E+00           -NaN
  4.7822208E+00           -NaN
  4.7823162E+00           -NaN
  4.7824121E+00           -NaN
  4.7825079E+00           -NaN
  4.7826033E+00           -NaN
  4.7826991E+00           -NaN
  4.7827945E+00           -NaN
  4.7828903E+00           -NaN
  4.7829862E+00           -NaN
  4.7830815E+00           -NaN
  4.7831774E+00           -NaN
  4.7832727E+00           -NaN
  4.7833686E+00           -NaN
  4.7834644E+00           -NaN
  4.7835598E+00           -NaN
  4.7836556E+00           -NaN
  4.7837515E+00           -NaN
  4.7838469E+00           -NaN
  4.7839427E+00           -NaN
  4.7840381E+00           -NaN
  4.7841339E+00           -NaN
  4.7842298E+00           -NaN
  4.7843251E+00           -NaN
  4.7844210E+00           -NaN
  4.7845168E+00           -NaN
  4.7846122E+00           -NaN
  4.7847080E+00           -NaN
  4.7848039E+00           -NaN
  4.7848997E+00           -NaN
  4.7849951E+00           -NaN
  4.7850909E+00           -NaN
  4.7851868E+00           -NaN
  4.7852821E+00           -NaN
  4.7853780E+00           -NaN
  4.7854738E+00           -NaN
  4.7855692E+00           -NaN
  4.7856650E+00           -NaN
  4.7857609E+00           -NaN
  4.7858567E+00           -NaN
  4.7859521E+00           -NaN
  4.7860479E+00           -NaN
  4.7861438E+00           -NaN
  4.7862396E+00           -NaN
  4.7863350E+00           -NaN
  4.7864308E+00           -NaN
  4.7865267E+00           -NaN
  4.7866225E+00           -NaN
  4.7867179E+00           -NaN
  4.7868137E+00           -NaN
  4.7869096E+00           -NaN
  4.7870054E+00           -NaN
  4.7871008E+00           -NaN
  4.7871966E+00           -NaN
  4.7872925E+00           -NaN
  4.7873883E+00           -NaN
  4.7874842E+00           -NaN
  4.7875795E+00           -NaN
  4.7876754E+00           -NaN
  4.7877712E+00           -NaN
  4.7878671E+00           -NaN
  4.7879629E+00           -NaN
  4.7880588E+00           -NaN
  4.7881541E+00           -NaN
  4.7882500E+00           -NaN
  4.7883458E+00           -NaN
  4.7884417E+00           -NaN
  4.7885375E+00           -NaN
  4.7886333E+00           -NaN
  4.7887287E+00           -NaN
  4.7888246E+00           -NaN
  4.7889204E+00           -NaN
  4.7890162E+00           -NaN
  4.7891121E+00           -NaN
  4.7892079E+00           -NaN
  4.7893038E+00           -NaN
  4.7893991E+00           -NaN
  4.7894950E+00           -NaN
  4.7895908E+00           -NaN
  4.7896867E+00           -NaN
  4.7897825E+00           -NaN
  4.7898784E+00           -NaN
  4.7899742E+00           -NaN
  4.7900701E+00           -NaN
  4.7901659E+00           -NaN
  4.7902617E+00           -NaN
  4.7903571E+00           -NaN
  4.7904530E+00           -NaN
  4.7905488E+00           -NaN
  4.7906446E+00           -NaN
  4.7907405E+00           -NaN
  4.7908363E+00           -NaN
  4.7909322E+00           -NaN
  4.7910280E+00           -NaN
  4.7911239E+00           -NaN
  4.7912197E+00           -NaN
  4.7913156E+00           -NaN
  4.7914114E+00           -NaN
  4.7915072E+00           -NaN
  4.7916031E+00           -NaN
  4.7916989E+00           -NaN
  4.7917948E+00           -NaN
  4.7918906E+00           -NaN
  4.7919865E+00           -NaN
  4.7920823E+00           -NaN
  4.7921782E+00           -NaN
  4.7922740E+00           -NaN
  4.7923698E+00           -NaN
  4.7924657E+00           -NaN
  4.7925615E+00           -NaN
  4.7926574E+00           -NaN
  4.7927532E+00           -NaN
  4.7928491E+00           -NaN
  4.7929449E+00           -NaN
  4.7930408E+00           -NaN
  4.7931366E+00           -NaN
  4.7932324E+00           -NaN
  4.7933283E+00           -NaN
  4.7934241E+00           -NaN
  4.7935200E+00           -NaN
  4.7936158E+00           -NaN
  4.7937117E+00           -NaN
  4.7938075E+00           -NaN
  4.7939034E+00           -NaN
  4.7939992E+00           -NaN
  4.7940950E+00           -NaN
  4.7941909E+00           -NaN
  4.7942872E+00           -NaN
  4.7943830E+00           -NaN
  4.7944789E+00           -NaN
  4.7945747E+00           -NaN
  4.7946706E+00           -NaN
  4.7947664E+00           -NaN
  4.7948623E+00           -NaN
  4.7949581E+00           -NaN
  4.7950540E+00           -NaN
  4.7951498E+00           -NaN
  4.7952461E+00           -NaN
  4.7953420E+00           -NaN
  4.7954378E+00           -NaN
  4.7955337E+00           -NaN
  4.7956295E+00           -NaN
  4.7957253E+00           -NaN
  4.7958212E+00           -NaN
  4.7959175E+00           -NaN
  4.7960134E+00           -NaN
  4.7961092E+00           -NaN
  4.7962050E+00           -NaN
  4.7963009E+00           -NaN
  4.7963967E+00           -NaN
  4.7964931E+00           -NaN
  4.7965889E+00           -NaN
  4.7966847E+00           -NaN
  4.7967806E+00           -NaN
  4.7968764E+00           -NaN
  4.7969728E+00           -NaN
  4.7970686E+00           -NaN
  4.7971644E+00           -NaN
  4.7972603E+00           -NaN
  4.7973561E+00           -NaN
  4.7974524E+00           -NaN
  4.7975483E+00           -NaN
  4.7976441E+00           -NaN
  4.7977400E+00           -NaN
  4.7978358E+00           -NaN
  4.7979321E+00           -NaN
  4.7980280E+00           -NaN
  4.7981238E+00           -NaN
  4.7982197E+00           -NaN
  4.7983160E+00           -NaN
  4.7984118E+00           -NaN
  4.7985077E+00           -NaN
  4.7986035E+00           -NaN
  4.7986999E+00           -NaN
  4.7987957E+00           -NaN
  4.7988915E+00           -NaN
  4.7989879E+00           -NaN
  4.7990837E+00           -NaN
  4.7991796E+00           -NaN
  4.7992754E+00           -NaN
  4.7993717E+00           -NaN
  4.7994676E+00           -NaN
  4.7995634E+00           -NaN
  4.7996597E+00           -NaN
  4.7997556E+00           -NaN
  4.7998514E+00           -NaN
  4.7999477E+00           -NaN
  4.8000436E+00           -NaN
  4.8001394E+00           -NaN
  4.8002357E+00           -NaN
  4.8003316E+00           -NaN
  4.8004274E+00           -NaN
  4.8005238E+00           -NaN
  4.8006196E+00           -NaN
  4.8007154E+00           -NaN
  4.8008118E+00           -NaN
  4.8009076E+00           -NaN
  4.8010035E+00           -NaN
  4.8010998E+00           -NaN
  4.8011956E+00           -NaN
  4.8012915E+00           -NaN
  4.8013878E+00           -NaN
  4.8014836E+00           -NaN
  4.8015800E+00           -NaN
  4.8016758E+00           -NaN
  4.8017716E+00           -NaN
  4.8018680E+00           -NaN
  4.8019638E+00           -NaN
  4.8020601E+00           -NaN
  4.8021560E+00           -NaN
  4.8022518E+00           -NaN
  4.8023481E+00           -NaN
  4.8024440E+00           -NaN
  4.8025403E+00           -NaN
  4.8026361E+00           -NaN
  4.8027325E+00           -NaN
  4.8028283E+00           -NaN
  4.8029246E+00           -NaN
  4.8030205E+00           -NaN
  4.8031163E+00           -NaN
  4.8032126E+00           -NaN
  4.8033085E+00           -NaN
  4.8034048E+00           -NaN
  4.8035007E+00           -NaN
  4.8035970E+00           -NaN
  4.8036928E+00           -NaN
  4.8037891E+00           -NaN
  4.8038850E+00           -NaN
  4.8039813E+00           -NaN
  4.8040771E+00           -NaN
  4.8041735E+00           -NaN
  4.8042693E+00           -NaN
  4.8043656E+00           -NaN
  4.8044615E+00           -NaN
  4.8045578E+00           -NaN
  4.8046536E+00           -NaN
  4.8047500E+00           -NaN
  4.8048458E+00           -NaN
  4.8049421E+00           -NaN
  4.8050380E+00           -NaN
  4.8051343E+00           -NaN
  4.8052301E+00           -NaN
  4.8053265E+00           -NaN
  4.8054228E+00           -NaN
  4.8055186E+00           -NaN
  4.8056149E+00           -NaN
  4.8057108E+00           -NaN
  4.8058071E+00           -NaN
  4.8059030E+00           -NaN
  4.8059993E+00           -NaN
  4.8060951E+00           -NaN
  4.8061914E+00           -NaN
  4.8062878E+00           -NaN
  4.8063836E+00           -NaN
  4.8064799E+00           -NaN
  4.8065758E+00           -NaN
  4.8066721E+00           -NaN
  4.8067684E+00           -NaN
  4.8068643E+00           -NaN
  4.8069606E+00           -NaN
  4.8070564E+00           -NaN
  4.8071527E+00           -NaN
  4.8072491E+00           -NaN
  4.8073449E+00           -NaN
  4.8074412E+00           -NaN
  4.8075376E+00           -NaN
  4.8076334E+00           -NaN
  4.8077297E+00           -NaN
  4.8078260E+00           -NaN
  4.8079219E+00           -NaN
  4.8080182E+00           -NaN
  4.8081145E+00           -NaN
  4.8082104E+00           -NaN
  4.8083067E+00           -NaN
  4.8084030E+00           -NaN
  4.8084989E+00           -NaN
  4.8085952E+00           -NaN
  4.8086915E+00           -NaN
  4.8087873E+00           -NaN
  4.8088837E+00           -NaN
  4.8089800E+00           -NaN
  4.8090758E+00           -NaN
  4.8091722E+00           -NaN
  4.8092685E+00           -NaN
  4.8093648E+00           -NaN
  4.8094606E+00           -NaN
  4.8095570E+00           -NaN
  4.8096533E+00           -NaN
  4.8097491E+00           -NaN
  4.8098454E+00           -NaN
  4.8099418E+00           -NaN
  4.8100381E+00           -NaN
  4.8101339E+00           -NaN
  4.8102303E+00           -NaN
  4.8103266E+00           -NaN
  4.8104229E+00           -NaN
  4.8105187E+00           -NaN
  4.8106151E+00           -NaN
  4.8107114E+00           -NaN
  4.8108077E+00           -NaN
  4.8109040E+00           -NaN
  4.8109999E+00           -NaN
  4.8110962E+00           -NaN
  4.8111925E+00           -NaN
  4.8112888E+00           -NaN
  4.8113847E+00           -NaN
  4.8114810E+00           -NaN
  4.8115773E+00           -NaN
  4.8116736E+00           -NaN
  4.8117700E+00           -NaN
  4.8118663E+00           -NaN
  4.8119621E+00           -NaN
  4.8120584E+00           -NaN
  4.8121548E+00           -NaN
  4.8122511E+00           -NaN
  4.8123474E+00           -NaN
  4.8124437E+00           -NaN
  4.8125396E+00           -NaN
  4.8126359E+00           -NaN
  4.8127322E+00           -NaN
  4.8128285E+00           -NaN
  4.8129249E+00           -NaN
  4.8130212E+00           -NaN
  4.8131175E+00           -NaN
  4.8132133E+00           -NaN
  4.8133097E+00           -NaN
  4.8134060E+00           -NaN
  4.8135023E+00           -NaN
  4.8135986E+00           -NaN
  4.8136950E+00           -NaN
  4.8137913E+00           -NaN
  4.8138876E+00           -NaN
  4.8139839E+00           -NaN
  4.8140802E+00           -NaN
  4.8141761E+00           -NaN
  4.8142724E+00           -NaN
  4.8143687E+00           -NaN
  4.8144650E+00           -NaN
  4.8145614E+00           -NaN
  4.8146577E+00           -NaN
  4.8147540E+00           -NaN
  4.8148503E+00           -NaN
  4.8149467E+00           -NaN
  4.8150430E+00           -NaN
  4.8151393E+00           -NaN
  4.8152356E+00           -NaN
  4.8153319E+00           -NaN
  4.8154283E+00           -NaN
  4.8155246E+00           -NaN
  4.8156209E+00           -NaN
  4.8157172E+00           -NaN
  4.8158135E+00           -NaN
  4.8159099E+00           -NaN
  4.8160062E+00           -NaN
  4.8161025E+00           -NaN
  4.8161988E+00           -NaN
  4.8162951E+00           -NaN
  4.8163915E+00           -NaN
  4.8164878E+00           -NaN
  4.8165841E+00           -NaN
  4.8166804E+00           -NaN
  4.8167768E+00           -NaN
  4.8168731E+00           -NaN
  4.8169694E+00           -NaN
  4.8170657E+00           -NaN
  4.8171620E+00           -NaN
  4.8172584E+00           -NaN
  4.8173547E+00           -NaN
  4.8174510E+00           -NaN
  4.8175473E+00           -NaN
  4.8176436E+00           -NaN
  4.8177400E+00           -NaN
  4.8178363E+00           -NaN
  4.8179326E+00           -NaN
  4.8180289E+00           -NaN
  4.8181257E+00           -NaN
  4.8182220E+00           -NaN
  4.8183184E+00           -NaN
  4.8184147E+00           -NaN
  4.8185110E+00           -NaN
  4.8186073E+00           -NaN
  4.8187037E+00           -NaN
  4.8188000E+00           -NaN
  4.8188963E+00           -NaN
  4.8189926E+00           -NaN
  4.8190894E+00           -NaN
  4.8191857E+00           -NaN
  4.8192821E+00           -NaN
  4.8193784E+00           -NaN
  4.8194747E+00           -NaN
  4.8195710E+00           -NaN
  4.8196673E+00           -NaN
  4.8197641E+00           -NaN
  4.8198605E+00           -NaN
  4.8199568E+00           -NaN
  4.8200531E+00           -NaN
  4.8201494E+00           -NaN
  4.8202457E+00           -NaN
  4.8203425E+00           -NaN
  4.8204389E+00           -NaN
  4.8205352E+00           -NaN
  4.8206315E+00           -NaN
  4.8207278E+00           -NaN
  4.8208241E+00           -NaN
  4.8209209E+00           -NaN
  4.8210173E+00           -NaN
  4.8211136E+00           -NaN
  4.8212099E+00           -NaN
  4.8213067E+00           -NaN
  4.8214030E+00           -NaN
  4.8214993E+00           -NaN
  4.8215957E+00           -NaN
  4.8216920E+00           -NaN
  4.8217888E+00           -NaN
  4.8218851E+00           -NaN
  4.8219814E+00           -NaN
  4.8220778E+00           -NaN
  4.8221745E+00           -NaN
  4.8222709E+00           -NaN
  4.8223672E+00           -NaN
  4.8224635E+00           -NaN
  4.8225603E+00           -NaN
  4.8226566E+00           -NaN
  4.8227530E+00           -NaN
  4.8228498E+00           -NaN
  4.8229461E+00           -NaN
  4.8230424E+00           -NaN
  4.8231387E+00           -NaN
  4.8232355E+00           -NaN
  4.8233318E+00           -NaN
  4.8234282E+00           -NaN
  4.8235250E+00           -NaN
  4.8236213E+00           -NaN
  4.8237176E+00           -NaN
  4.8238144E+00           -NaN
  4.8239107E+00           -NaN
  4.8240070E+00           -NaN
  4.8241038E+00           -NaN
  4.8242002E+00           -NaN
  4.8242965E+00           -NaN
  4.8243933E+00           -NaN
  4.8244896E+00           -NaN
  4.8245859E+00           -NaN
  4.8246827E+00           -NaN
  4.8247790E+00           -NaN
  4.8248754E+00           -NaN
  4.8249722E+00           -NaN
  4.8250685E+00           -NaN
  4.8251648E+00           -NaN
  4.8252616E+00           -NaN
  4.8253579E+00           -NaN
  4.8254547E+00           -NaN
  4.8255510E+00           -NaN
  4.8256474E+00           -NaN
  4.8257442E+00           -NaN
  4.8258405E+00           -NaN
  4.8259373E+00           -NaN
  4.8260336E+00           -NaN
  4.8261299E+00           -NaN
  4.8262267E+00           -NaN
  4.8263230E+00           -NaN
  4.8264198E+00           -NaN
  4.8265162E+00           -NaN
  4.8266129E+00           -NaN
  4.8267093E+00           -NaN
  4.8268061E+00           -NaN
  4.8269024E+00           -NaN
  4.8269987E+00           -NaN
  4.8270955E+00           -NaN
  4.8271918E+00           -NaN
  4.8272886E+00           -NaN
  4.8273849E+00           -NaN
  4.8274817E+00           -NaN
  4.8275781E+00           -NaN
  4.8276749E+00           -NaN
  4.8277712E+00           -NaN
  4.8278680E+00           -NaN
  4.8279643E+00           -NaN
  4.8280611E+00           -NaN
  4.8281574E+00           -NaN
  4.8282542E+00           -NaN
  4.8283505E+00           -NaN
  4.8284473E+00           -NaN
  4.8285437E+00           -NaN
  4.8286405E+00           -NaN
  4.8287368E+00           -NaN
  4.8288336E+00           -NaN
  4.8289299E+00           -NaN
  4.8290267E+00           -NaN
  4.8291230E+00           -NaN
  4.8292198E+00           -NaN
  4.8293166E+00           -NaN
  4.8294129E+00           -NaN
  4.8295097E+00           -NaN
  4.8296061E+00           -NaN
  4.8297029E+00           -NaN
  4.8297992E+00           -NaN
  4.8298960E+00           -NaN
  4.8299928E+00           -NaN
  4.8300891E+00           -NaN
  4.8301859E+00           -NaN
  4.8302822E+00           -NaN
  4.8303790E+00           -NaN
  4.8304758E+00           -NaN
  4.8305721E+00           -NaN
  4.8306689E+00           -NaN
  4.8307652E+00           -NaN
  4.8308620E+00           -NaN
  4.8309588E+00           -NaN
  4.8310552E+00           -NaN
  4.8311520E+00           -NaN
  4.8312483E+00           -NaN
  4.8313451E+00           -NaN
  4.8314419E+00           -NaN
  4.8315382E+00           -NaN
  4.8316350E+00           -NaN
  4.8317318E+00           -NaN
  4.8318281E+00           -NaN
  4.8319249E+00           -NaN
  4.8320217E+00           -NaN
  4.8321180E+00           -NaN
  4.8322148E+00           -NaN
  4.8323116E+00           -NaN
  4.8324080E+00           -NaN
  4.8325047E+00           -NaN
  4.8326015E+00           -NaN
  4.8326979E+00           -NaN
  4.8327947E+00           -NaN
  4.8328915E+00           -NaN
  4.8329883E+00           -NaN
  4.8330846E+00           -NaN
  4.8331814E+00           -NaN
  4.8332782E+00           -NaN
  4.8333745E+00           -NaN
  4.8334713E+00           -NaN
  4.8335681E+00           -NaN
  4.8336649E+00           -NaN
  4.8337612E+00           -NaN
  4.8338580E+00           -NaN
  4.8339548E+00           -NaN
  4.8340516E+00           -NaN
  4.8341479E+00           -NaN
  4.8342447E+00           -NaN
  4.8343415E+00           -NaN
  4.8344383E+00           -NaN
  4.8345346E+00           -NaN
  4.8346314E+00           -NaN
  4.8347282E+00           -NaN
  4.8348250E+00           -NaN
  4.8349218E+00           -NaN
  4.8350182E+00           -NaN
  4.8351150E+00           -NaN
  4.8352118E+00           -NaN
  4.8353086E+00           -NaN
  4.8354053E+00           -NaN
  4.8355017E+00           -NaN
  4.8355985E+00           -NaN
  4.8356953E+00           -NaN
  4.8357921E+00           -NaN
  4.8358889E+00           -NaN
  4.8359852E+00           -NaN
  4.8360820E+00           -NaN
  4.8361788E+00           -NaN
  4.8362756E+00           -NaN
  4.8363724E+00           -NaN
  4.8364692E+00           -NaN
  4.8365660E+00           -NaN
  4.8366623E+00           -NaN
  4.8367591E+00           -NaN
  4.8368559E+00           -NaN
  4.8369527E+00           -NaN
  4.8370495E+00           -NaN
  4.8371463E+00           -NaN
  4.8372431E+00           -NaN
  4.8373399E+00           -NaN
  4.8374362E+00           -NaN
  4.8375330E+00           -NaN
  4.8376298E+00           -NaN
  4.8377266E+00           -NaN
  4.8378234E+00           -NaN
  4.8379202E+00           -NaN
  4.8380170E+00           -NaN
  4.8381138E+00           -NaN
  4.8382106E+00           -NaN
  4.8383074E+00           -NaN
  4.8384042E+00           -NaN
  4.8385010E+00           -NaN
  4.8385973E+00           -NaN
  4.8386941E+00           -NaN
  4.8387909E+00           -NaN
  4.8388877E+00           -NaN
  4.8389845E+00           -NaN
  4.8390813E+00           -NaN
  4.8391781E+00           -NaN
  4.8392749E+00           -NaN
  4.8393717E+00           -NaN
  4.8394685E+00           -NaN
  4.8395653E+00           -NaN
  4.8396621E+00           -NaN
  4.8397589E+00           -NaN
  4.8398557E+00           -NaN
  4.8399525E+00           -NaN
  4.8400493E+00           -NaN
  4.8401461E+00           -NaN
  4.8402429E+00           -NaN
  4.8403397E+00           -NaN
  4.8404365E+00           -NaN
  4.8405333E+00           -NaN
  4.8406301E+00           -NaN
  4.8407269E+00           -NaN
  4.8408237E+00           -NaN
  4.8409204E+00           -NaN
  4.8410172E+00           -NaN
  4.8411140E+00           -NaN
  4.8412108E+00           -NaN
  4.8413076E+00           -NaN
  4.8414049E+00           -NaN
  4.8415017E+00           -NaN
  4.8415985E+00           -NaN
  4.8416953E+00           -NaN
  4.8417921E+00           -NaN
  4.8418889E+00           -NaN
  4.8419857E+00           -NaN
  4.8420825E+00           -NaN
  4.8421793E+00           -NaN
  4.8422761E+00           -NaN
  4.8423729E+00           -NaN
  4.8424697E+00           -NaN
  4.8425670E+00           -NaN
  4.8426638E+00           -NaN
  4.8427606E+00           -NaN
  4.8428574E+00           -NaN
  4.8429542E+00           -NaN
  4.8430510E+00           -NaN
  4.8431478E+00           -NaN
  4.8432446E+00           -NaN
  4.8433418E+00           -NaN
  4.8434386E+00           -NaN
  4.8435354E+00           -NaN
  4.8436322E+00           -NaN
  4.8437290E+00           -NaN
  4.8438258E+00           -NaN
  4.8439226E+00           -NaN
  4.8440199E+00           -NaN
  4.8441167E+00           -NaN
  4.8442135E+00           -NaN
  4.8443103E+00           -NaN
  4.8444071E+00           -NaN
  4.8445044E+00           -NaN
  4.8446012E+00           -NaN
  4.8446980E+00           -NaN
  4.8447948E+00           -NaN
  4.8448915E+00           -NaN
  4.8449888E+00           -NaN
  4.8450856E+00           -NaN
  4.8451824E+00           -NaN
  4.8452792E+00           -NaN
  4.8453760E+00           -NaN
  4.8454733E+00           -NaN
  4.8455701E+00           -NaN
  4.8456669E+00           -NaN
  4.8457637E+00           -NaN
  4.8458610E+00           -NaN
  4.8459578E+00           -NaN
  4.8460546E+00           -NaN
  4.8461514E+00           -NaN
  4.8462486E+00           -NaN
  4.8463454E+00           -NaN
  4.8464422E+00           -NaN
  4.8465390E+00           -NaN
  4.8466363E+00           -NaN
  4.8467331E+00           -NaN
  4.8468299E+00           -NaN
  4.8469272E+00           -NaN
  4.8470240E+00           -NaN
  4.8471208E+00           -NaN
  4.8472176E+00           -NaN
  4.8473148E+00           -NaN
  4.8474116E+00           -NaN
  4.8475084E+00           -NaN
  4.8476057E+00           -NaN
  4.8477025E+00           -NaN
  4.8477993E+00           -NaN
  4.8478966E+00           -NaN
  4.8479934E+00           -NaN
  4.8480902E+00           -NaN
  4.8481874E+00           -NaN
  4.8482842E+00           -NaN
  4.8483810E+00           -NaN
  4.8484783E+00           -NaN
  4.8485751E+00           -NaN
  4.8486724E+00           -NaN
  4.8487692E+00           -NaN
  4.8488660E+00           -NaN
  4.8489633E+00           -NaN
  4.8490601E+00           -NaN
  4.8491569E+00           -NaN
  4.8492541E+00           -NaN
  4.8493509E+00           -NaN
  4.8494482E+00           -NaN
  4.8495450E+00           -NaN
  4.8496418E+00           -NaN
  4.8497391E+00           -NaN
  4.8498359E+00           -NaN
  4.8499331E+00           -NaN
  4.8500299E+00           -NaN
  4.8501267E+00           -NaN
  4.8502240E+00           -NaN
  4.8503208E+00           -NaN
  4.8504181E+00           -NaN
  4.8505149E+00           -NaN
  4.8506122E+00           -NaN
  4.8507090E+00           -NaN
  4.8508062E+00           -NaN
  4.8509030E+00           -NaN
  4.8509998E+00           -NaN
  4.8510971E+00           -NaN
  4.8511939E+00           -NaN
  4.8512912E+00           -NaN
  4.8513880E+00           -NaN
  4.8514853E+00           -NaN
  4.8515821E+00           -NaN
  4.8516793E+00           -NaN
  4.8517761E+00           -NaN
  4.8518734E+00           -NaN
  4.8519702E+00           -NaN
  4.8520675E+00           -NaN
  4.8521643E+00           -NaN
  4.8522615E+00           -NaN
  4.8523583E+00           -NaN
  4.8524556E+00           -NaN
  4.8525524E+00           -NaN
  4.8526497E+00           -NaN
  4.8527465E+00           -NaN
  4.8528438E+00           -NaN
  4.8529410E+00           -NaN
  4.8530378E+00           -NaN
  4.8531351E+00           -NaN
  4.8532319E+00           -NaN
  4.8533292E+00           -NaN
  4.8534260E+00           -NaN
  4.8535233E+00           -NaN
  4.8536201E+00           -NaN
  4.8537173E+00           -NaN
  4.8538146E+00           -NaN
  4.8539114E+00           -NaN
  4.8540087E+00           -NaN
  4.8541055E+00           -NaN
  4.8542027E+00           -NaN
  4.8543000E+00           -NaN
  4.8543968E+00           -NaN
  4.8544941E+00           -NaN
  4.8545909E+00           -NaN
  4.8546882E+00           -NaN
  4.8547854E+00           -NaN
  4.8548822E+00           -NaN
  4.8549795E+00           -NaN
  4.8550768E+00           -NaN
  4.8551736E+00           -NaN
  4.8552709E+00           -NaN
  4.8553677E+00           -NaN
  4.8554649E+00           -NaN
  4.8555622E+00           -NaN
  4.8556590E+00           -NaN
  4.8557563E+00           -NaN
  4.8558536E+00           -NaN
  4.8559504E+00           -NaN
  4.8560476E+00           -NaN
  4.8561449E+00           -NaN
  4.8562417E+00           -NaN
  4.8563390E+00           -NaN
  4.8564363E+00           -NaN
  4.8565335E+00           -NaN
  4.8566303E+00           -NaN
  4.8567276E+00           -NaN
  4.8568249E+00           -NaN
  4.8569217E+00           -NaN
  4.8570189E+00           -NaN
  4.8571162E+00           -NaN
  4.8572130E+00           -NaN
  4.8573103E+00           -NaN
  4.8574076E+00           -NaN
  4.8575048E+00           -NaN
  4.8576016E+00           -NaN
  4.8576989E+00           -NaN
  4.8577962E+00           -NaN
  4.8578935E+00           -NaN
  4.8579903E+00           -NaN
  4.8580875E+00           -NaN
  4.8581848E+00           -NaN
  4.8582821E+00           -NaN
  4.8583789E+00           -NaN
  4.8584762E+00           -NaN
  4.8585734E+00           -NaN
  4.8586707E+00           -NaN
  4.8587680E+00           -NaN
  4.8588648E+00           -NaN
  4.8589621E+00           -NaN
  4.8590593E+00           -NaN
  4.8591566E+00           -NaN
  4.8592539E+00           -NaN
  4.8593507E+00           -NaN
  4.8594480E+00           -NaN
  4.8595452E+00           -NaN
  4.8596425E+00           -NaN
  4.8597398E+00           -NaN
  4.8598371E+00           -NaN
  4.8599339E+00           -NaN
  4.8600311E+00           -NaN
  4.8601284E+00           -NaN
  4.8602257E+00           -NaN
  4.8603230E+00           -NaN
  4.8604202E+00           -NaN
  4.8605170E+00           -NaN
  4.8606143E+00           -NaN
  4.8607116E+00           -NaN
  4.8608088E+00           -NaN
  4.8609061E+00           -NaN
  4.8610034E+00           -NaN
  4.8611007E+00           -NaN
  4.8611979E+00           -NaN
  4.8612952E+00           -NaN
  4.8613920E+00           -NaN
  4.8614893E+00           -NaN
  4.8615866E+00           -NaN
  4.8616838E+00           -NaN
  4.8617811E+00           -NaN
  4.8618784E+00           -NaN
  4.8619757E+00           -NaN
  4.8620729E+00           -NaN
  4.8621702E+00           -NaN
  4.8622675E+00           -NaN
  4.8623648E+00           -NaN
  4.8624620E+00           -NaN
  4.8625588E+00           -NaN
  4.8626561E+00           -NaN
  4.8627534E+00           -NaN
  4.8628507E+00           -NaN
  4.8629479E+00           -NaN
  4.8630452E+00           -NaN
  4.8631425E+00           -NaN
  4.8632398E+00           -NaN
  4.8633370E+00           -NaN
  4.8634343E+00           -NaN
  4.8635316E+00           -NaN
  4.8636289E+00           -NaN
  4.8637261E+00           -NaN
  4.8638234E+00           -NaN
  4.8639207E+00           -NaN
  4.8640180E+00           -NaN
  4.8641152E+00           -NaN
  4.8642125E+00           -NaN
  4.8643098E+00           -NaN
  4.8644071E+00           -NaN
  4.8645043E+00           -NaN
  4.8646016E+00           -NaN
  4.8646989E+00           -NaN
  4.8647962E+00           -NaN
  4.8648934E+00           -NaN
  4.8649907E+00           -NaN
  4.8650885E+00           -NaN
  4.8651857E+00           -NaN
  4.8652830E+00           -NaN
  4.8653803E+00           -NaN
  4.8654776E+00           -NaN
  4.8655748E+00           -NaN
  4.8656721E+00           -NaN
  4.8657694E+00           -NaN
  4.8658667E+00           -NaN
  4.8659639E+00           -NaN
  4.8660612E+00           -NaN
  4.8661585E+00           -NaN
  4.8662558E+00           -NaN
  4.8663535E+00           -NaN
  4.8664508E+00           -NaN
  4.8665481E+00           -NaN
  4.8666453E+00           -NaN
  4.8667426E+00           -NaN
  4.8668399E+00           -NaN
  4.8669372E+00           -NaN
  4.8670344E+00           -NaN
  4.8671322E+00           -NaN
  4.8672295E+00           -NaN
  4.8673267E+00           -NaN
  4.8674240E+00           -NaN
  4.8675213E+00           -NaN
