        4635           2          20
Tue Dec 16 18:49:09 2008
nirspec_fztau_glue.dat

Full Nirspec spectrum of fztau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
fztau_coice_dec08.dat 1 0.700000 1.00785
fztau_coice+_dec08.dat 1 0.700000 1.04816
fztau_cop_dec08.dat 2 0.700000 0.993951
fztau_cop+_dec08.dat 2 0.700000 1.01383

     Wavelength     Flux
         um          Jy
 
  4.9654107E+00  1.3507661E+00
  4.9655099E+00  1.3626068E+00
  4.9656096E+00  1.3764316E+00
  4.9657087E+00  1.3806381E+00
  4.9658079E+00  1.3781984E+00
  4.9659071E+00  1.3599974E+00
  4.9660068E+00  1.3515215E+00
  4.9661059E+00  1.3441904E+00
  4.9662051E+00  1.3475791E+00
  4.9663048E+00  1.3356724E+00
  4.9664040E+00  1.4187952E+00
  4.9665031E+00  1.4859382E+00
  4.9666023E+00  1.5585684E+00
  4.9667020E+00  1.6908722E+00
  4.9668012E+00  1.8906747E+00
  4.9669003E+00  2.1705065E+00
  4.9670000E+00  2.4659216E+00
  4.9670992E+00  2.6113696E+00
  4.9671984E+00  2.5474696E+00
  4.9672980E+00  2.2495930E+00
  4.9673972E+00  1.9496229E+00
  4.9674964E+00  1.7787839E+00
  4.9675961E+00  1.6377819E+00
  4.9676952E+00  1.5316859E+00
  4.9677944E+00  1.4880948E+00
  4.9678941E+00  1.4753592E+00
  4.9679933E+00  1.4441019E+00
  4.9680929E+00  1.4353117E+00
  4.9681921E+00  1.4477628E+00
  4.9682913E+00  1.4995219E+00
  4.9683909E+00  1.4998826E+00
  4.9684901E+00  1.4628686E+00
  4.9685898E+00  1.4367326E+00
  4.9686890E+00  1.4173248E+00
  4.9687881E+00  1.4465431E+00
  4.9688878E+00  1.4219264E+00
  4.9689870E+00  1.4023522E+00
  4.9690866E+00  1.3710684E+00
  4.9691858E+00  1.3706632E+00
  4.9692850E+00  1.3667234E+00
  4.9693847E+00  1.3550801E+00
  4.9694839E+00  1.4203357E+00
  4.9695835E+00  1.4166074E+00
  4.9696827E+00  1.4585493E+00
  4.9697824E+00  1.4353902E+00
  4.9698815E+00  1.4554198E+00
  4.9699807E+00  1.4596766E+00
  4.9700804E+00  1.4154449E+00
  4.9701796E+00  1.3749684E+00
  4.9702792E+00  1.3894953E+00
  4.9703784E+00  1.4132183E+00
  4.9704781E+00  1.3684597E+00
  4.9705772E+00  1.3735763E+00
  4.9706769E+00  1.3638866E+00
  4.9707761E+00  1.3150864E+00
  4.9708757E+00  1.2947552E+00
  4.9709749E+00  1.2989684E+00
  4.9710746E+00  1.3491365E+00
  4.9711738E+00  1.3704919E+00
  4.9712734E+00  1.3633739E+00
  4.9713726E+00  1.3901136E+00
  4.9714723E+00  1.4403698E+00
  4.9715714E+00  1.5128947E+00
  4.9716711E+00  1.5865619E+00
  4.9717703E+00  1.6283160E+00
  4.9718699E+00  1.6305991E+00
  4.9719691E+00  1.6468045E+00
  4.9720688E+00  1.6015337E+00
  4.9721680E+00  1.5394468E+00
  4.9722676E+00  1.4840946E+00
  4.9723673E+00  1.4247111E+00
  4.9724665E+00  1.4055943E+00
  4.9725661E+00  1.3824649E+00
  4.9726653E+00  1.3212658E+00
  4.9727650E+00  1.2967913E+00
  4.9728642E+00  1.3092660E+00
  4.9729638E+00  1.2946641E+00
  4.9730635E+00  1.2945039E+00
  4.9731627E+00  1.2703305E+00
  4.9732623E+00  1.3070889E+00
  4.9733615E+00  1.3137485E+00
  4.9734612E+00  1.2777241E+00
  4.9735608E+00  1.2853481E+00
  4.9736600E+00  1.2629554E+00
  4.9737597E+00  1.2659538E+00
  4.9738588E+00  1.2842524E+00
  4.9739585E+00  1.3117769E+00
  4.9740582E+00  1.2867981E+00
  4.9741573E+00  1.3003857E+00
  4.9742570E+00  1.2877047E+00
  4.9743562E+00  1.3009341E+00
  4.9744558E+00  1.3141092E+00
  4.9745555E+00  1.2920415E+00
  4.9746547E+00  1.3141005E+00
  4.9747543E+00  1.2911632E+00
  4.9748540E+00  1.2816212E+00
  4.9749532E+00  1.2535353E+00
  4.9750528E+00  1.2649887E+00
  4.9751525E+00  1.2761990E+00
  4.9752517E+00  1.2403203E+00
  4.9753513E+00  1.2459261E+00
  4.9754510E+00  1.2099782E+00
  4.9755502E+00  1.2065873E+00
  4.9756498E+00  1.2093657E+00
  4.9757495E+00  1.2093270E+00
  4.9758492E+00  1.1810122E+00
  4.9759483E+00  1.1270075E+00
  4.9760480E+00           -NaN
  4.9761477E+00           -NaN
  4.9762468E+00           -NaN
  4.9763465E+00           -NaN
  4.9764462E+00           -NaN
  4.9765458E+00           -NaN
  4.9766450E+00           -NaN
  4.9767447E+00           -NaN
  4.9768443E+00           -NaN
  4.9769435E+00           -NaN
  4.9770432E+00           -NaN
  4.9771428E+00           -NaN
  4.9772425E+00           -NaN
  4.9773417E+00           -NaN
  4.9774413E+00           -NaN
  4.9775410E+00  1.2627785E+00
  4.9776406E+00  1.2404861E+00
  4.9777403E+00  1.2391174E+00
  4.9778395E+00  1.2496514E+00
  4.9779391E+00  1.2756363E+00
  4.9780388E+00  1.2866744E+00
  4.9781384E+00  1.3195723E+00
  4.9782381E+00  1.3194101E+00
  4.9783373E+00  1.3803457E+00
  4.9784369E+00  1.4520311E+00
  4.9785366E+00  1.4963241E+00
  4.9786363E+00  1.5999269E+00
  4.9787359E+00  1.8123848E+00
  4.9788351E+00  2.0214829E+00
  4.9789348E+00  2.2944877E+00
  4.9790344E+00  2.4968145E+00
  4.9791341E+00  2.4269223E+00
  4.9792337E+00  2.2019174E+00
  4.9793334E+00  1.9042170E+00
  4.9794326E+00  1.6951032E+00
  4.9795322E+00  1.5438864E+00
  4.9796319E+00  1.4385724E+00
  4.9797316E+00           -NaN
  4.9798312E+00           -NaN
  4.9799309E+00           -NaN
  4.9800305E+00           -NaN
  4.9801297E+00           -NaN
  4.9802294E+00           -NaN
  4.9803290E+00           -NaN
  4.9804287E+00           -NaN
  4.9805284E+00           -NaN
  4.9806280E+00           -NaN
  4.9807277E+00           -NaN
  4.9808273E+00           -NaN
  4.9809270E+00           -NaN
  4.9810266E+00           -NaN
  4.9811258E+00           -NaN
  4.9812255E+00           -NaN
  4.9813251E+00           -NaN
  4.9814248E+00           -NaN
  4.9815245E+00           -NaN
  4.9816241E+00           -NaN
  4.9817238E+00  1.2645824E+00
  4.9818234E+00  1.2290351E+00
  4.9819231E+00  1.2167151E+00
  4.9820228E+00  1.2679572E+00
  4.9821224E+00  1.2713442E+00
  4.9822221E+00  1.2667192E+00
  4.9823217E+00  1.2588636E+00
  4.9824214E+00  1.2703910E+00
  4.9825211E+00  1.2799989E+00
  4.9826207E+00  1.2935929E+00
  4.9827204E+00  1.3124589E+00
  4.9828200E+00  1.3429875E+00
  4.9829197E+00  1.3921283E+00
  4.9830194E+00  1.4522527E+00
  4.9831190E+00  1.5368413E+00
  4.9832187E+00  1.5656552E+00
  4.9833183E+00  1.5963860E+00
  4.9834180E+00  1.5999846E+00
  4.9835176E+00  1.5521024E+00
  4.9836173E+00  1.4924760E+00
  4.9837170E+00  1.4430345E+00
  4.9838166E+00  1.3769169E+00
  4.9839163E+00  1.3753209E+00
  4.9840159E+00  1.3563198E+00
  4.9841156E+00  1.3261745E+00
  4.9842153E+00  1.3088632E+00
  4.9843149E+00  1.2836597E+00
  4.9844146E+00  1.2385273E+00
  4.9845142E+00  1.2319039E+00
  4.9846139E+00  1.2405804E+00
  4.9847136E+00  1.2676450E+00
  4.9848132E+00  1.2636918E+00
  4.9849133E+00  1.2334801E+00
  4.9850130E+00  1.2626162E+00
  4.9851127E+00  1.2893600E+00
  4.9852123E+00  1.2889559E+00
  4.9853120E+00  1.2563111E+00
  4.9854116E+00  1.2341917E+00
  4.9855113E+00  1.2430214E+00
  4.9856110E+00  1.2581434E+00
  4.9857106E+00  1.2303141E+00
  4.9858103E+00           -NaN
  4.9859104E+00           -NaN
  4.9860101E+00  1.2324265E+00
  4.9861097E+00  1.2254144E+00
  4.9862094E+00  1.2201878E+00
  4.9863091E+00  1.2498686E+00
  4.9864087E+00  1.2739584E+00
  4.9865084E+00  1.2959797E+00
  4.9866080E+00  1.2943921E+00
  4.9867082E+00  1.2935854E+00
  4.9868078E+00  1.2871653E+00
  4.9869075E+00  1.2969594E+00
  4.9870071E+00  1.2702782E+00
  4.9871068E+00  1.2689337E+00
  4.9872065E+00  1.2527139E+00
  4.9873066E+00  1.2459166E+00
  4.9874063E+00  1.2306981E+00
  4.9875059E+00  1.2518948E+00
  4.9876056E+00  1.2449954E+00
  4.9877052E+00  1.2476240E+00
  4.9878054E+00  1.2457716E+00
  4.9879050E+00  1.2280855E+00
  4.9880047E+00  1.2459502E+00
  4.9881043E+00  1.2700449E+00
  4.9882040E+00  1.2629018E+00
  4.9883041E+00  1.2741939E+00
  4.9884038E+00  1.2768588E+00
  4.9885035E+00  1.2870290E+00
  4.9886031E+00  1.2595878E+00
  4.9887033E+00  1.2372379E+00
  4.9888029E+00  1.2376363E+00
  4.9889026E+00  1.2863412E+00
  4.9890022E+00  1.2935206E+00
  4.9891024E+00  1.2874271E+00
  4.9892020E+00  1.2852192E+00
  4.9893017E+00  1.3021472E+00
  4.9894013E+00  1.3297199E+00
  4.9895015E+00  1.3105057E+00
  4.9896011E+00  1.3199176E+00
  4.9897008E+00  1.3495120E+00
  4.9898005E+00  1.3558136E+00
  4.9899006E+00  1.3478210E+00
  4.9900002E+00  1.3553408E+00
  4.9900999E+00  1.3583719E+00
  4.9902000E+00  1.3926834E+00
  4.9902997E+00  1.4059980E+00
  4.9903994E+00  1.4381845E+00
  4.9904995E+00  1.5044363E+00
  4.9905992E+00  1.5678664E+00
  4.9906988E+00  1.6454794E+00
  4.9907990E+00  1.8324739E+00
  4.9908986E+00  2.0850608E+00
  4.9909983E+00  2.3280237E+00
  4.9910984E+00  2.4404500E+00
  4.9911981E+00  2.3684044E+00
  4.9912977E+00  2.1683099E+00
  4.9913979E+00  1.8938345E+00
  4.9914975E+00  1.6730686E+00
  4.9915972E+00  1.5633597E+00
  4.9916973E+00  1.4628285E+00
  4.9917970E+00  1.4017233E+00
  4.9918966E+00  1.3458220E+00
  4.9919968E+00  1.3489701E+00
  4.9920964E+00  1.3214183E+00
  4.9921966E+00  1.2714739E+00
  4.9922962E+00  1.2511091E+00
  4.9923959E+00  1.2435555E+00
  4.9924960E+00  1.2320294E+00
  4.9925957E+00  1.2529556E+00
  4.9926958E+00  1.2700486E+00
  4.9927955E+00  1.2952113E+00
  4.9928951E+00  1.2774034E+00
  4.9929953E+00  1.2569344E+00
  4.9930949E+00  1.2601856E+00
  4.9931951E+00  1.2621642E+00
  4.9932947E+00  1.2653294E+00
  4.9933944E+00  1.2525821E+00
  4.9934945E+00  1.2539679E+00
  4.9935942E+00  1.2658861E+00
  4.9936943E+00  1.2595202E+00
  4.9937940E+00  1.2665291E+00
  4.9938941E+00  1.2725562E+00
  4.9939938E+00  1.2814864E+00
  4.9940939E+00  1.3071004E+00
  4.9941936E+00  1.3240755E+00
  4.9942937E+00  1.3270195E+00
  4.9943933E+00  1.3379717E+00
  4.9944935E+00  1.3442687E+00
  4.9945931E+00  1.4135808E+00
  4.9946928E+00  1.4951347E+00
  4.9947929E+00  1.5587223E+00
  4.9948926E+00  1.5747961E+00
  4.9949927E+00  1.5734015E+00
  4.9950924E+00  1.5623434E+00
  4.9951925E+00  1.5409611E+00
  4.9952927E+00  1.4479201E+00
  4.9953923E+00  1.4125654E+00
  4.9954925E+00  1.3872508E+00
  4.9955921E+00  1.3525329E+00
  4.9956923E+00  1.3286800E+00
  4.9957919E+00  1.3448645E+00
  4.9958920E+00  1.3405333E+00
  4.9959917E+00  1.3152100E+00
  4.9960918E+00  1.3160750E+00
  4.9961915E+00  1.3589735E+00
  4.9962916E+00  1.3611802E+00
  4.9963913E+00  1.3112401E+00
  4.9964914E+00  1.2802653E+00
  4.9965916E+00  1.2957647E+00
  4.9966912E+00  1.3048784E+00
  4.9967914E+00  1.2793272E+00
  4.9968910E+00  1.2585628E+00
  4.9969912E+00  1.2937901E+00
  4.9970908E+00  1.2818943E+00
  4.9971910E+00  1.2916994E+00
  4.9972911E+00  1.2920121E+00
  4.9973907E+00  1.2741220E+00
  4.9974909E+00  1.2763168E+00
  4.9975905E+00  1.2750094E+00
  4.9976907E+00  1.2212769E+00
  4.9977908E+00  1.2161204E+00
  4.9978905E+00  1.2693669E+00
  4.9979906E+00  1.2759260E+00
  4.9980907E+00  1.2926443E+00
  4.9981904E+00  1.2909387E+00
  4.9982905E+00  1.2786088E+00
  4.9983907E+00  1.2581704E+00
  4.9984903E+00  1.2670991E+00
  4.9985905E+00  1.2714642E+00
  4.9986901E+00  1.2835577E+00
  4.9987903E+00  1.2961673E+00
  4.9988904E+00  1.2679697E+00
  4.9989901E+00  1.2476649E+00
  4.9990902E+00  1.2159373E+00
  4.9991903E+00  1.2117059E+00
  4.9992900E+00  1.2279053E+00
  4.9993901E+00  1.2416930E+00
  4.9994903E+00  1.2840956E+00
  4.9995904E+00  1.2508390E+00
  4.9996901E+00  1.2649807E+00
  4.9997902E+00  1.2778448E+00
  4.9998903E+00  1.3010938E+00
  4.9999900E+00           -NaN
  5.0000901E+00           -NaN
  5.0001903E+00  1.2439693E+00
  5.0002904E+00  1.2969880E+00
  5.0003901E+00  1.2924572E+00
  5.0004902E+00  1.2187299E+00
  5.0005903E+00  1.2193221E+00
  5.0006900E+00  1.2290388E+00
  5.0007901E+00  1.2031891E+00
  5.0008903E+00  1.2032164E+00
  5.0009904E+00  1.2682126E+00
  5.0010900E+00  1.2471586E+00
  5.0011902E+00           -NaN
  5.0012903E+00           -NaN
  5.0013905E+00           -NaN
  5.0014906E+00           -NaN
  5.0015903E+00           -NaN
  5.0016904E+00           -NaN
  5.0017905E+00           -NaN
  5.0018907E+00           -NaN
  5.0019903E+00           -NaN
  5.0020905E+00           -NaN
  5.0021906E+00           -NaN
  5.0022907E+00           -NaN
  5.0023909E+00           -NaN
  5.0024905E+00           -NaN
  5.0025907E+00           -NaN
  5.0026908E+00           -NaN
  5.0027909E+00           -NaN
  5.0028911E+00           -NaN
  5.0029912E+00           -NaN
  5.0030909E+00           -NaN
  5.0031910E+00           -NaN
  5.0032911E+00           -NaN
  5.0033913E+00           -NaN
  5.0034914E+00           -NaN
  5.0035915E+00           -NaN
  5.0036917E+00           -NaN
  5.0037913E+00           -NaN
  5.0038915E+00           -NaN
  5.0039916E+00  1.2391161E+00
  5.0040917E+00  1.2403874E+00
  5.0041919E+00  1.2632563E+00
  5.0042920E+00  1.2462714E+00
  5.0043921E+00  1.2191598E+00
  5.0044923E+00  1.2180264E+00
  5.0045924E+00  1.2185776E+00
  5.0046921E+00  1.2449834E+00
  5.0047922E+00  1.2166659E+00
  5.0048923E+00  1.1837453E+00
  5.0049925E+00  1.2133411E+00
  5.0050926E+00  1.2183068E+00
  5.0051928E+00  1.2296313E+00
  5.0052929E+00  1.2379031E+00
  5.0053930E+00  1.2729087E+00
  5.0054932E+00  1.2395068E+00
  5.0055933E+00  1.2447459E+00
  5.0056934E+00  1.2271366E+00
  5.0057936E+00  1.2354662E+00
  5.0058937E+00  1.2197723E+00
  5.0059938E+00  1.2759186E+00
  5.0060940E+00  1.2997925E+00
  5.0061941E+00  1.2885509E+00
  5.0062943E+00  1.3479141E+00
  5.0063944E+00  1.4127661E+00
  5.0064945E+00  1.5141369E+00
  5.0065947E+00  1.5503156E+00
  5.0066948E+00  1.5356857E+00
  5.0067949E+00  1.5435836E+00
  5.0068951E+00  1.4933219E+00
  5.0069952E+00  1.4257095E+00
  5.0070953E+00  1.4095972E+00
  5.0071955E+00  1.4084707E+00
  5.0072956E+00  1.3692914E+00
  5.0073957E+00  1.3253478E+00
  5.0074959E+00  1.2700669E+00
  5.0075960E+00  1.2790316E+00
  5.0076962E+00  1.2652283E+00
  5.0077963E+00  1.2487360E+00
  5.0078964E+00  1.2597464E+00
  5.0079966E+00  1.2750640E+00
  5.0080967E+00  1.2716384E+00
  5.0081968E+00  1.2550822E+00
  5.0082970E+00  1.2449129E+00
  5.0083971E+00  1.2474929E+00
  5.0084972E+00  1.2596369E+00
  5.0085974E+00  1.2598125E+00
  5.0086975E+00  1.2252097E+00
  5.0087976E+00  1.2457516E+00
  5.0088978E+00  1.2608809E+00
  5.0089984E+00  1.2509696E+00
  5.0090985E+00  1.2178376E+00
  5.0091987E+00  1.2482134E+00
  5.0092988E+00  1.2601084E+00
  5.0093989E+00  1.2321267E+00
  5.0094991E+00  1.2357849E+00
  5.0095992E+00  1.2348790E+00
  5.0096993E+00  1.2354571E+00
  5.0097995E+00  1.2368058E+00
  5.0098996E+00  1.2397591E+00
  5.0100002E+00  1.2320764E+00
  5.0101004E+00  1.2396392E+00
  5.0102005E+00  1.2715008E+00
  5.0103006E+00  1.2609227E+00
  5.0104008E+00  1.2671067E+00
  5.0105009E+00  1.3052665E+00
  5.0106010E+00  1.3136917E+00
  5.0107017E+00  1.2835011E+00
  5.0108018E+00  1.2643232E+00
  5.0109019E+00  1.2760222E+00
  5.0110021E+00  1.2790155E+00
  5.0111022E+00  1.2815957E+00
  5.0112028E+00  1.2842243E+00
  5.0113029E+00  1.2872456E+00
  5.0114031E+00  1.2429737E+00
  5.0115032E+00  1.2403290E+00
  5.0116034E+00  1.2528954E+00
  5.0117035E+00  1.2786784E+00
  5.0118041E+00  1.2666612E+00
  5.0119042E+00  1.2687098E+00
  5.0120044E+00  1.2560968E+00
  5.0121045E+00  1.2837195E+00
  5.0122051E+00  1.3012537E+00
  5.0123053E+00  1.3142469E+00
  5.0124054E+00  1.2731375E+00
  5.0125055E+00  1.2940897E+00
  5.0126057E+00  1.3305386E+00
  5.0127063E+00  1.3803759E+00
  5.0128064E+00  1.3534757E+00
  5.0129066E+00  1.3087263E+00
  5.0130067E+00  1.3246540E+00
  5.0131073E+00  1.3429470E+00
  5.0132074E+00  1.3726082E+00
  5.0133076E+00  1.3108084E+00
  5.0134082E+00  1.3119484E+00
  5.0135083E+00  1.3079150E+00
  5.0136085E+00  1.2901161E+00
  5.0137086E+00  1.2768207E+00
  5.0138092E+00  1.2587239E+00
  5.0139093E+00  1.2592424E+00
  5.0140095E+00  1.2494991E+00
  5.0141101E+00  1.2592365E+00
  5.0142102E+00  1.2364210E+00
  5.0143104E+00  1.1912899E+00
  5.0144110E+00  1.1803176E+00
  5.0145111E+00  1.2499346E+00
  5.0146112E+00  1.2316415E+00
  5.0147114E+00  1.2263927E+00
  5.0148120E+00  1.2458830E+00
  5.0149121E+00           -NaN
  5.0150127E+00           -NaN
  5.0151129E+00           -NaN
  5.0152130E+00           -NaN
  5.0153136E+00           -NaN
  5.0154138E+00           -NaN
  5.0155139E+00           -NaN
  5.0156145E+00           -NaN
  5.0157146E+00           -NaN
  5.0158148E+00           -NaN
  5.0159154E+00           -NaN
  5.0160155E+00           -NaN
  5.0161161E+00           -NaN
  5.0162163E+00           -NaN
  5.0163164E+00           -NaN
  5.0164170E+00           -NaN
  5.0165172E+00           -NaN
  5.0166178E+00           -NaN
  5.0167179E+00           -NaN
  5.0168180E+00           -NaN
  5.0169187E+00           -NaN
  5.0170188E+00           -NaN
  5.0171194E+00           -NaN
  5.0172195E+00           -NaN
  5.0173202E+00           -NaN
  5.0174203E+00           -NaN
  5.0175204E+00           -NaN
  5.0176210E+00           -NaN
  5.0177212E+00           -NaN
  5.0178218E+00           -NaN
  5.0179219E+00           -NaN
  5.0180225E+00           -NaN
  5.0181227E+00           -NaN
  5.0182233E+00           -NaN
  5.0183234E+00           -NaN
  5.0184240E+00           -NaN
  5.0185242E+00           -NaN
  5.0186248E+00           -NaN
  5.0187249E+00           -NaN
  5.0188255E+00           -NaN
  5.0189257E+00           -NaN
  5.0190263E+00           -NaN
  5.0191264E+00           -NaN
  5.0192270E+00           -NaN
  5.0193272E+00           -NaN
  5.0194278E+00           -NaN
  5.0195279E+00           -NaN
  5.0196285E+00           -NaN
  5.0197287E+00           -NaN
  5.0198293E+00           -NaN
  5.0199294E+00           -NaN
  5.0200300E+00           -NaN
  5.0201302E+00           -NaN
  5.0202308E+00           -NaN
  5.0203314E+00           -NaN
  5.0204315E+00           -NaN
  5.0205321E+00           -NaN
  5.0206323E+00           -NaN
  5.0207329E+00           -NaN
  5.0208330E+00           -NaN
  5.0209336E+00           -NaN
  5.0210342E+00           -NaN
  5.0211344E+00           -NaN
  5.0212350E+00           -NaN
  5.0213351E+00           -NaN
  5.0214357E+00           -NaN
  5.0215364E+00           -NaN
  5.0216365E+00           -NaN
  5.0217371E+00           -NaN
  5.0218377E+00           -NaN
  5.0219378E+00           -NaN
  5.0220385E+00           -NaN
  5.0221386E+00           -NaN
  5.0222392E+00           -NaN
  5.0223398E+00           -NaN
  5.0224400E+00           -NaN
  5.0225406E+00           -NaN
  5.0226412E+00           -NaN
  5.0227413E+00           -NaN
  5.0228419E+00           -NaN
  5.0229425E+00           -NaN
  5.0230427E+00           -NaN
  5.0231433E+00           -NaN
  5.0232439E+00           -NaN
  5.0233440E+00           -NaN
  5.0234447E+00           -NaN
  5.0235453E+00           -NaN
  5.0236459E+00           -NaN
  5.0237460E+00           -NaN
  5.0238466E+00           -NaN
  5.0239472E+00           -NaN
  5.0240474E+00           -NaN
  5.0241480E+00           -NaN
  5.0242486E+00           -NaN
  5.0243492E+00           -NaN
  5.0244493E+00           -NaN
  5.0245500E+00           -NaN
  5.0246506E+00           -NaN
  5.0247512E+00           -NaN
  5.0248513E+00           -NaN
  5.0249519E+00           -NaN
  5.0250525E+00           -NaN
  5.0251532E+00           -NaN
  5.0252533E+00           -NaN
  5.0253539E+00           -NaN
  5.0254545E+00           -NaN
  5.0255551E+00           -NaN
  5.0256553E+00           -NaN
  5.0257559E+00           -NaN
  5.0258565E+00           -NaN
  5.0259571E+00           -NaN
  5.0260577E+00           -NaN
  5.0261579E+00           -NaN
  5.0262585E+00           -NaN
  5.0263591E+00           -NaN
  5.0264597E+00           -NaN
  5.0265603E+00           -NaN
  5.0266609E+00           -NaN
  5.0267611E+00           -NaN
  5.0268617E+00           -NaN
  5.0269623E+00           -NaN
  5.0270629E+00           -NaN
  5.0271635E+00           -NaN
  5.0272641E+00           -NaN
  5.0273647E+00           -NaN
  5.0274649E+00           -NaN
  5.0275655E+00           -NaN
  5.0276661E+00           -NaN
  5.0277667E+00           -NaN
  5.0278673E+00           -NaN
  5.0279679E+00           -NaN
  5.0280685E+00           -NaN
  5.0281692E+00           -NaN
  5.0282693E+00           -NaN
  5.0283699E+00           -NaN
  5.0284705E+00           -NaN
  5.0285711E+00           -NaN
  5.0286717E+00           -NaN
  5.0287724E+00           -NaN
  5.0288730E+00           -NaN
  5.0289736E+00           -NaN
  5.0290742E+00           -NaN
  5.0291748E+00           -NaN
  5.0292754E+00           -NaN
  5.0293760E+00           -NaN
  5.0294766E+00           -NaN
  5.0295768E+00           -NaN
  5.0296774E+00           -NaN
  5.0297780E+00           -NaN
  5.0298786E+00           -NaN
  5.0299792E+00           -NaN
  5.0300798E+00           -NaN
  5.0301805E+00           -NaN
  5.0302811E+00           -NaN
  5.0303817E+00           -NaN
  5.0304823E+00           -NaN
  5.0305829E+00           -NaN
  5.0306835E+00           -NaN
  5.0307841E+00           -NaN
  5.0308847E+00           -NaN
  5.0309854E+00           -NaN
  5.0310860E+00           -NaN
  5.0311866E+00           -NaN
  5.0312872E+00           -NaN
  5.0313878E+00           -NaN
  5.0314884E+00           -NaN
  5.0315890E+00           -NaN
  5.0316896E+00           -NaN
  5.0317903E+00           -NaN
  5.0318913E+00           -NaN
  5.0319920E+00           -NaN
  5.0320926E+00           -NaN
  5.0321932E+00           -NaN
  5.0322938E+00           -NaN
  5.0323944E+00           -NaN
  5.0324950E+00  1.2651573E+00
  5.0325956E+00  1.2467852E+00
  5.0326962E+00  1.3057847E+00
  5.0327969E+00  1.3017777E+00
  5.0328975E+00  1.2735434E+00
  5.0329981E+00  1.2986127E+00
  5.0330987E+00  1.2833247E+00
  5.0331998E+00  1.2682927E+00
  5.0333004E+00  1.2966546E+00
  5.0334010E+00  1.2878562E+00
  5.0335016E+00  1.2937881E+00
  5.0336022E+00  1.3112818E+00
  5.0337029E+00  1.2775092E+00
  5.0338035E+00  1.2969841E+00
  5.0339041E+00  1.3384384E+00
  5.0340052E+00  1.2919965E+00
  5.0341058E+00  1.2827802E+00
  5.0342064E+00  1.2650527E+00
  5.0343070E+00  1.2191679E+00
  5.0344076E+00  1.2983688E+00
  5.0345082E+00  1.3184288E+00
  5.0346088E+00  1.2921849E+00
  5.0347099E+00  1.3449705E+00
  5.0348105E+00  1.2551279E+00
  5.0349112E+00  1.2351822E+00
  5.0350118E+00  1.2518797E+00
  5.0351124E+00  1.2579981E+00
  5.0352130E+00  1.2722387E+00
  5.0353141E+00  1.2968291E+00
  5.0354147E+00  1.2924559E+00
  5.0355153E+00  1.2765446E+00
  5.0356159E+00  1.3070728E+00
  5.0357165E+00  1.3761557E+00
  5.0358176E+00  1.3885010E+00
  5.0359182E+00  1.4013369E+00
  5.0360188E+00  1.4076390E+00
  5.0361195E+00  1.3934051E+00
  5.0362206E+00  1.3538036E+00
  5.0363212E+00  1.3078500E+00
  5.0364218E+00  1.2779098E+00
  5.0365224E+00  1.2780566E+00
  5.0366235E+00  1.2398829E+00
  5.0367241E+00  1.2242601E+00
  5.0368247E+00  1.2440243E+00
  5.0369253E+00  1.2146268E+00
  5.0370264E+00  1.2323165E+00
  5.0371270E+00  1.2490234E+00
  5.0372276E+00  1.2499830E+00
  5.0373282E+00  1.2291225E+00
  5.0374293E+00  1.2237592E+00
  5.0375299E+00  1.2311352E+00
  5.0376306E+00  1.2472088E+00
  5.0377316E+00  1.2302256E+00
  5.0378323E+00  1.2252427E+00
  5.0379329E+00  1.2285510E+00
  5.0380335E+00  1.2544055E+00
  5.0381346E+00  1.2635183E+00
  5.0382352E+00  1.2730815E+00
  5.0383358E+00  1.2873062E+00
  5.0384369E+00  1.2518532E+00
  5.0385375E+00  1.2486031E+00
  5.0386381E+00  1.3099481E+00
  5.0387392E+00  1.3426074E+00
  5.0388398E+00  1.3196938E+00
  5.0389404E+00           -NaN
  5.0390415E+00           -NaN
  5.0391421E+00  1.3309329E+00
  5.0392427E+00  1.3596650E+00
  5.0393438E+00  1.3870648E+00
  5.0394444E+00  1.3632674E+00
  5.0395455E+00  1.3201549E+00
  5.0396461E+00  1.2942711E+00
  5.0397468E+00  1.2774082E+00
  5.0398479E+00  1.2943338E+00
  5.0399485E+00  1.2865911E+00
  5.0400491E+00  1.3023324E+00
  5.0401502E+00  1.3294727E+00
  5.0402508E+00  1.3939949E+00
  5.0403519E+00  1.5016549E+00
  5.0404525E+00  1.6351588E+00
  5.0405536E+00  1.8244458E+00
  5.0406542E+00  2.0361853E+00
  5.0407548E+00  2.2332652E+00
  5.0408559E+00  2.2262015E+00
  5.0409565E+00  2.0363920E+00
  5.0410576E+00  1.8140653E+00
  5.0411582E+00  1.6534576E+00
  5.0412593E+00  1.5149319E+00
  5.0413599E+00  1.4651066E+00
  5.0414605E+00  1.4100716E+00
  5.0415616E+00  1.3826573E+00
  5.0416622E+00  1.3483011E+00
  5.0417633E+00  1.3067073E+00
  5.0418639E+00  1.3065703E+00
  5.0419650E+00  1.2812616E+00
  5.0420656E+00  1.2909969E+00
  5.0421667E+00  1.3257142E+00
  5.0422673E+00  1.3167212E+00
  5.0423684E+00  1.3582580E+00
  5.0424690E+00  1.3858606E+00
  5.0425701E+00  1.3945346E+00
